"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,4,138501423
2019,4,138501424
2019,4,138501425
2019,4,138501426
2019,4,138501427
2019,4,138501428
2019,4,138501429
2019,4,138501430
2019,4,138501431
2019,4,138501432
2019,4,138501433
2019,4,138501434
2019,4,138501435
2019,4,138501436
2019,4,138501437
2019,4,138501438
2019,4,138501439
2019,4,138501440
2019,4,138501441
2019,4,138501442
2019,4,138501443
2019,4,138501444
2019,4,138501445
2019,4,138501446
2019,4,138501448
2019,4,138501447
2019,4,138501449
2019,4,138501450
2019,4,138501451
2019,4,138501452
2019,4,138501453
2019,4,138501454
2019,4,138501455
2019,1,138501456
2019,4,138501457
2019,4,138501458
2019,4,138501459
2019,4,138501460
2019,4,138501462
2019,4,138501461
2019,3,138501463
2019,4,138501464
2019,4,138501465
2019,4,138501467
2019,4,138501466
2019,4,138501468
2019,4,138501469
2019,4,138501471
2019,4,138501470
2019,4,138501472
2019,4,138501473
2019,4,138501474
2019,3,138501476
2019,4,138501477
2019,4,138501480
2019,4,138501481
2019,4,138501482
2019,4,138501483
2019,4,138501484
2019,4,138501485
2019,4,138501487
2019,4,138501486
2019,4,138501488
2019,4,138501489
2019,4,138501491
2019,4,138501490
2019,4,138501492
2019,4,138501493
2019,4,138501494
2019,4,138501495
2019,4,138501496
2019,4,138501497
2019,4,138501498
2019,4,138501501
2019,4,138501502
2019,4,138501500
2019,1,138501503
2019,1,138501505
2019,1,138501504
2019,4,138501506
2019,4,138501507
2019,4,138501508
2019,4,138501509
2019,1,138501510
2019,3,138501512
2019,2,138501513
2019,4,138501514
2019,4,138501516
2019,4,138501517
2019,4,138501518
2019,4,138501520
2019,4,138501519
2019,4,138501521
2019,4,138501522
2019,4,138501523
2019,1,138501525
2019,4,138501527
2019,4,138501528
2019,3,138501529
2019,3,138501530
2019,4,138501531
2019,4,138501532
2019,2,138501533
2019,4,138501534
2019,4,138501535
2019,4,138501536
2019,4,138501537
2019,4,138501538
2019,4,138501540
2019,4,138501541
2019,4,138501542
2019,4,138501543
2019,4,138501544
2019,4,138501545
2019,3,138501546
2019,3,138501547
2019,4,138501548
2019,4,138501549
2019,4,138501550
2019,1,138501551
2019,3,138501553
2019,3,138501552
2019,4,138501554
2019,1,138501555
2019,1,138501556
2019,4,138501557
2019,1,138501560
2019,4,138501561
2019,4,138501562
2019,4,138501563
2019,4,138501564
2019,4,138501565
2019,4,138501566
2019,4,138501567
2019,4,138501568
2019,4,138501569
2019,4,138501570
2019,4,138501571
2019,4,138501572
2019,4,138501574
2019,4,138501573
2019,4,138501575
2019,4,138501576
2019,4,138501577
2019,4,138501578
2019,4,138501579
2019,4,138501580
2019,4,138501582
2019,4,138501581
2019,4,138501583
2019,4,138501584
2019,4,138501585
2019,4,138501586
2019,4,138501587
2019,4,138501589
2019,4,138501590
2019,4,138501591
2019,4,138501592
2019,4,138501593
2019,1,138501594
2019,4,138501595
2019,4,138501598
2019,4,138501599
2019,4,138501601
2019,4,138501603
2019,4,138501602
2019,4,138501604
2019,4,138501605
2019,4,138501607
2019,4,138501608
2019,4,138501609
2019,4,138501611
2019,4,138501612
2019,4,138501615
2019,4,138501616
2019,4,138501617
2019,4,138501618
2019,4,138501619
2019,4,138501620
2019,4,138501622
2019,4,138501621
2019,4,138501623
2019,4,138501624
2019,4,138501625
2019,3,138501626
2019,4,138501627
2019,4,138501628
2019,4,138501629
2019,4,138501631
2019,4,138501632
2019,4,138501633
2019,4,138501634
2019,4,138501635
2019,4,138501636
2019,4,138501637
2019,4,138501639
2019,4,138501640
2019,4,138501642
2019,4,138501641
2019,3,138501643
2019,4,138501645
2019,4,138501644
2019,4,138501646
2019,4,138501648
2019,4,138501650
2019,1,138501651
2019,1,138501652
2019,1,138501653
2019,4,138501654
2019,3,138501655
2019,1,138501656
2019,4,138501657
2019,1,138501659
2019,1,138501658
2019,4,138501660
2019,4,138501661
2019,1,138501662
2019,1,138501663
2019,4,138501664
2019,4,138501665
2019,4,138501666
2019,4,138501667
2019,4,138501668
2019,4,138501669
2019,4,138501670
2019,1,138501671
2019,1,138501672
2019,1,138501673
2019,1,138501674
2019,1,138501675
2019,4,138501676
2019,4,138501677
2019,4,138501678
2019,4,138501679
2019,1,138501680
2019,3,138501681
2019,4,138501682
2019,4,138501683
2019,1,138501684
2019,4,138501685
2019,4,138501686
2019,4,138501691
2019,4,138501692
2019,4,138501693
2019,1,138501696
2019,1,138501697
2019,4,138501698
2019,4,138501700
2019,4,138501699
2019,1,138501701
2019,4,138501702
2019,1,138501704
2019,4,138501705
2019,4,138501708
2019,4,138501706
2019,4,138501707
2019,4,138501709
2019,4,138501710
2019,4,138501711
2019,1,138501712
2019,4,138501714
2019,4,138501713
2019,4,138501715
2019,4,138501716
2019,4,138501718
2019,4,138501717
2019,3,138501719
2019,4,138501722
2019,4,138501723
2019,2,138501724
2019,4,138501725
2019,4,138501726
2019,4,138501728
2019,4,138501730
2019,4,138501729
2019,4,138501731
2019,4,138501732
2019,4,138501733
2019,4,138501734
2019,4,138501736
2019,4,138501737
2019,4,138501738
2019,1,138501739
2019,4,138501740
2019,4,138501741
2019,4,138501742
2019,4,138501743
2019,4,138501744
2019,4,138501746
2019,4,138501745
2019,4,138501747
2019,4,138501748
2019,4,138501749
2019,4,138501750
2019,4,138501751
2019,4,138501752
2019,4,138501753
2019,4,138501754
2019,4,138501756
2019,4,138501758
2019,3,138501759
2019,1,138501760
2019,1,138501761
2019,4,138501763
2019,4,138501764
2019,4,138501765
2019,4,138501766
2019,4,138501767
2019,4,138501769
2019,4,138501768
2019,4,138501770
2019,4,138501771
2019,4,138501772
2019,4,138501773
2019,4,138501774
2019,4,138501775
2019,4,138501776
2019,4,138501778
2019,4,138501779
2019,4,138501780
2019,4,138501781
2019,4,138501782
2019,4,138501783
2019,4,138501784
2019,4,138501785
2019,4,138501786
2019,4,138501787
2019,4,138501788
2019,4,138501789
2019,4,138501790
2019,4,138501791
2019,4,138501792
2019,3,138501794
2019,3,138501793
2019,4,138501798
2019,4,138501799
2019,4,138501800
2019,4,138501801
2019,4,138501803
2019,4,138501802
2019,4,138501804
2019,4,138501805
2019,4,138501806
2019,4,138501807
2019,4,138501808
2019,4,138501809
2019,4,138501810
2019,4,138501811
2019,4,138501813
2019,4,138501814
2019,4,138501815
2019,4,138501816
2019,4,138501817
2019,4,138501818
2019,4,138501819
2019,4,138501820
2019,4,138501821
2019,4,138501822
2019,4,138501823
2019,4,138501824
2019,4,138501825
2019,4,138501826
2019,4,138501827
2019,4,138501828
2019,4,138501829
2019,4,138501831
2019,4,138501830
2019,4,138501832
2019,4,138501833
2019,4,138501834
2019,2,138501835
2019,4,138501836
2019,4,138501837
2019,4,138501838
2019,4,138501839
2019,4,138501840
2019,4,138501841
2019,4,138501842
2019,4,138501843
2019,4,138501844
2019,4,138501845
2019,4,138501846
2019,4,138501847
2019,4,138501848
2019,4,138501849
2019,4,138501850
2019,4,138501851
2019,4,138501852
2019,4,138501853
2019,4,138501854
2019,4,138501855
2019,2,138501856
2019,4,138501857
2019,4,138501858
2019,4,138501859
2019,4,138501860
2019,1,138501861
2019,4,138501862
2019,4,138501863
2019,4,138501864
2019,4,138501865
2019,4,138501866
2019,4,138501867
2019,4,138501868
2019,4,138501869
2019,4,138501870
2019,4,138501871
2019,4,138501873
2019,4,138501874
2019,4,138501875
2019,4,138501876
2019,4,138501877
2019,4,138501878
2019,4,138501882
2019,4,138501884
2019,4,138501885
2019,4,138501886
2019,4,138501888
2019,4,138501889
2019,4,138501890
2019,4,138501891
2019,4,138501892
2019,4,138501893
2019,4,138501894
2019,4,138501895
2019,4,138501896
2019,4,138501897
2019,4,138501898
2019,4,138501899
2019,4,138501900
2019,4,138501901
2019,2,138501902
2019,4,138501904
2019,4,138501905
2019,4,138500500
2019,4,138503289
2019,4,138503290
2019,1,138503295
2019,1,138503296
2019,4,138503298
2019,4,138503299
2019,1,138503301
2019,4,138494864
2019,4,138503307
2019,4,138485464
2019,4,138485504
2019,4,138485505
2019,4,138494685
2019,4,138485510
2019,4,138500380
2019,4,138500379
2019,1,138485534
2019,4,138485537
2019,4,138500383
2019,4,138500385
2019,4,138500390
2019,4,138500391
2019,4,138500398
2019,4,138500399
2019,4,138494725
2019,4,138494726
2019,4,138494727
2019,4,138500408
2019,4,138500409
2019,4,138500411
2019,4,138500442
2019,4,138501932
2019,4,138500454
2019,4,138494810
2019,4,138494811
2019,4,148256183
2019,4,148246302
2019,4,148251182
2019,4,148256200
2019,4,140568484
2019,4,140565479
2019,4,140568509
2019,3,140565501
2019,4,140568524
2019,4,140561165
2019,4,140561166
2019,4,140568530
2019,4,140565533
2019,1,140568536
2019,1,140568535
2019,1,140568534
2019,4,140571180
2019,4,140571181
2019,4,140565557
2019,1,138501920
2019,1,138494769
2019,4,138500440
2019,4,138494792
2019,1,138494793
2019,4,138500457
2019,4,138494799
2019,4,138501940
2019,4,138494806
2019,4,138494805
2019,4,140565480
2019,4,140565498
2019,4,140565499
2019,4,140561163
2019,4,140561162
2019,4,140568538
2019,4,140568539
2019,4,140565563
2019,4,140568574
2019,4,140568575
2019,4,138494791
2019,4,138500443
2019,4,138500453
2019,4,146744708
2019,4,146747373
2019,4,146747377
2019,4,146744726
2019,4,146747386
2019,4,146747389
2019,4,146747394
2019,4,146747392
2019,4,146744751
2019,4,146747405
2019,4,146744666
2019,4,146744667
2019,4,146744697
2019,4,146744698
2019,4,146744738
2019,4,146744742
2019,4,146744745
2019,4,146747395
2019,4,146747393
2019,4,136131963
2019,4,136125353
2019,4,136131977
2019,4,136125370
2019,4,136125375
2019,4,136130648
2019,1,136130647
2019,4,136132000
2019,4,136131998
2019,4,136130670
2019,4,136132064
2019,4,136130689
2019,4,136130698
2019,4,136130707
2019,4,136125438
2019,4,136125448
2019,4,136132122
2019,4,136132130
2019,4,136125496
2019,4,136125498
2019,4,136125506
2019,4,136125535
2019,4,136125538
2019,4,136130804
2019,1,136125552
2019,1,136130830
2019,3,136130838
2019,4,136132229
2019,4,136125576
2019,4,136130869
2019,4,136132255
2019,4,136130892
2019,4,136130912
2019,4,136132315
2019,4,136132332
2019,4,136130968
2019,4,136131001
2019,4,138500493
2019,4,138503288
2019,4,136130168
2019,3,136130182
2019,4,136130235
2019,4,136125128
2019,4,136131636
2019,3,136131652
2019,4,136125141
2019,4,136130292
2019,4,136130297
2019,4,136125167
2019,4,136130318
2019,4,136125176
2019,4,136125175
2019,4,136131757
2019,4,136131794
2019,4,136125229
2019,4,136130456
2019,4,136130458
2019,4,136130457
2019,4,136131853
2019,4,136125251
2019,4,140565469
2019,4,140568488
2019,4,140568489
2019,4,140568502
2019,4,140561140
2019,4,140561141
2019,4,140568464
2019,1,131748357
2019,4,131748364
2019,4,131748372
2019,4,131748401
2019,4,131748402
2019,3,131748403
2019,4,131748409
2019,1,131748420
2019,4,131756974
2019,4,131748421
2019,4,131748426
2019,4,131752296
2019,4,131748441
2019,4,131752318
2019,4,131748471
2019,4,131748475
2019,4,131748480
2019,4,131748482
2019,4,131748487
2019,4,131752386
2019,1,131748515
2019,4,131748527
2019,4,131748531
2019,4,131748539
2019,4,131748541
2019,4,131748551
2019,4,131748555
2019,4,131748600
2019,2,131748602
2019,4,131748603
2019,1,131757116
2019,4,131748627
2019,1,131748633
2019,4,131752455
2019,4,131757145
2019,4,131748672
2019,1,131748716
2019,4,131748731
2019,4,131748732
2019,4,131748736
2019,2,131748792
2019,4,131748795
2019,4,131748824
2019,4,131748444
2019,4,131748446
2019,4,131748450
2019,4,131757002
2019,4,131757003
2019,2,131752321
2019,4,131752333
2019,4,131748473
2019,4,131748474
2019,2,131752338
2019,3,131752338
2019,4,131748483
2019,4,131748490
2019,3,131748489
2019,4,131748496
2019,4,131748495
2019,4,131748497
2019,4,131748500
2019,4,131748501
2019,3,131748503
2019,3,131748502
2019,3,131748505
2019,3,131748504
2019,4,131748509
2019,4,131748512
2019,4,131748533
2019,4,131748534
2019,4,131757056
2019,3,131748568
2019,4,131748578
2019,4,131748579
2019,4,131748582
2019,4,131748583
2019,4,131748584
2019,4,131748590
2019,4,131748589
2019,4,131757120
2019,4,131757119
2019,4,131748670
2019,4,131748692
2019,4,131748703
2019,4,131748767
2019,4,131748796
2019,4,131748797
2019,4,131748801
2019,4,131748802
2019,1,131748350
2019,4,131748376
2019,4,131748375
2019,4,131748380
2019,4,131748381
2019,4,131756935
2019,4,131748389
2019,4,131748391
2019,4,131748396
2019,4,131748400
2019,4,131748408
2019,4,131748411
2019,4,131748410
2019,4,131748626
2019,1,131748726
2019,1,131748727
2019,4,131748764
2019,4,131748765
2019,4,131752528
2019,4,131757269
2019,1,131752449
2019,4,131752477
2019,4,131752478
2019,4,131748757
2019,4,131757134
2019,4,131748658
2019,4,131752469
2019,4,131752468
2019,4,131752470
2019,4,131748668
2019,4,131748676
2019,4,131748683
2019,4,131748685
2019,4,131748696
2019,4,131748718
2019,4,131748717
2019,2,131748750
2019,4,131748784
2019,4,131748799
2019,4,131748817
2019,4,131748347
2019,1,131748348
2019,4,131748354
2019,4,131748353
2019,4,131748356
2019,4,131748366
2019,1,131748368
2019,4,131748369
2019,4,131748370
2019,4,131748383
2019,4,131748386
2019,4,131748387
2019,4,131748388
2019,1,131756944
2019,4,131748393
2019,4,131748394
2019,4,131748392
2019,4,131756951
2019,4,131756953
2019,1,131748413
2019,1,131748414
2019,4,131748418
2019,4,131748425
2019,4,131748428
2019,4,131748427
2019,4,131748429
2019,3,131748430
2019,4,131748434
2019,4,131752308
2019,4,131748461
2019,4,131752337
2019,4,131757015
2019,4,131748486
2019,4,131748485
2019,4,131752354
2019,4,131752355
2019,1,131757025
2019,4,131748494
2019,4,131752363
2019,4,131752367
2019,4,131752374
2019,4,131748507
2019,4,131748511
2019,4,131752388
2019,4,131748529
2019,2,131757057
2019,4,131757062
2019,4,131748543
2019,4,131752411
2019,4,131752412
2019,4,131748546
2019,4,131748547
2019,1,131757071
2019,4,131748553
2019,1,131748561
2019,4,131748566
2019,4,131748572
2019,4,131748573
2019,4,131748574
2019,3,131748577
2019,1,131748586
2019,4,131748587
2019,4,131748588
2019,4,131748592
2019,4,131748593
2019,4,131748597
2019,4,131752433
2019,4,131748612
2019,4,131757115
2019,3,131752436
2019,4,131748620
2019,4,131757137
2019,3,131748640
2019,1,131748652
2019,4,131748656
2019,3,131752467
2019,4,131748662
2019,4,131757160
2019,4,131748674
2019,4,131748675
2019,4,131748682
2019,4,131748691
2019,4,131748700
2019,4,131748704
2019,1,131748713
2019,1,131748714
2019,4,131748735
2019,4,131752502
2019,4,131748760
2019,4,131757242
2019,4,131748772
2019,4,131748774
2019,4,131748787
2019,4,131748786
2019,4,131748790
2019,4,131748794
2019,4,131748800
2019,4,131748803
2019,1,131748374
2019,4,131748385
2019,4,131756941
2019,4,131748390
2019,4,131756950
2019,4,131756949
2019,4,131748398
2019,4,131756959
2019,4,131748405
2019,4,131748404
2019,4,131748406
2019,4,131748407
2019,4,131756972
2019,4,131756977
2019,4,131748439
2019,4,131748453
2019,4,131752320
2019,4,131748464
2019,4,131748465
2019,4,131748466
2019,4,131748467
2019,4,131748470
2019,4,131748472
2019,4,131748478
2019,4,131752350
2019,4,131748530
2019,4,131748535
2019,4,131757055
2019,4,131748536
2019,4,131748540
2019,4,131748548
2019,4,131748565
2019,4,131757080
2019,4,131748576
2019,4,131757084
2019,4,131757085
2019,4,131748594
2019,4,131757098
2019,4,131757102
2019,4,131757103
2019,4,131748606
2019,4,131748609
2019,4,131757140
2019,1,131757142
2019,4,131748660
2019,4,131748663
2019,4,131748666
2019,4,131748671
2019,4,131748678
2019,4,131748734
2019,4,131748739
2019,4,131748743
2019,4,131748742
2019,4,131748751
2019,4,131748755
2019,4,131748814
2019,1,140572354
2019,4,140572355
2019,4,140572356
2019,4,140572360
2019,4,140572359
2019,4,140572362
2019,4,140572361
2019,4,140572363
2019,4,140572364
2019,4,140572365
2019,4,140572366
2019,4,140572367
2019,4,140572368
2019,4,140572369
2019,4,140572371
2019,2,140572372
2019,1,140572373
2019,4,140572375
2019,4,140572374
2019,4,140572376
2019,1,140572377
2019,4,140572378
2019,1,140572379
2019,4,140572380
2019,4,140572381
2019,1,140572383
2019,1,140572382
2019,4,140572384
2019,4,140572385
2019,4,140572386
2019,4,140572388
2019,4,140572387
2019,4,140572389
2019,4,140572390
2019,4,140572392
2019,4,140572394
2019,4,140572395
2019,4,140572396
2019,4,140572397
2019,4,140572398
2019,4,140572399
2019,4,140572400
2019,4,140572401
2019,4,140572402
2019,4,140572403
2019,4,140572404
2019,4,140572405
2019,4,140572406
2019,4,140572408
2019,4,140572407
2019,4,140572409
2019,4,140572410
2019,4,140572411
2019,4,140572413
2019,4,140572412
2019,4,140572414
2019,4,140572415
2019,4,140572416
2019,4,140572417
2019,4,140572418
2019,4,140572421
2019,4,140572422
2019,4,140572423
2019,4,140572425
2019,4,140572426
2019,4,140572427
2019,4,140572428
2019,1,140572429
2019,1,140572432
2019,4,140572436
2019,3,140572439
2019,3,140572438
2019,4,140572440
2019,4,140572441
2019,4,140572442
2019,4,140572445
2019,4,140572447
2019,4,140572448
2019,4,140572449
2019,4,140572452
2019,4,140572451
2019,4,140572453
2019,4,140572455
2019,4,140572456
2019,4,140572458
2019,4,140572459
2019,4,140572460
2019,4,140572461
2019,4,140572462
2019,4,140572464
2019,4,140572465
2019,4,140572466
2019,4,140572467
2019,4,140572469
2019,4,140572472
2019,4,140572475
2019,4,140572476
2019,4,140572478
2019,4,140572480
2019,4,140572482
2019,4,140572485
2019,4,140572486
2019,4,140572487
2019,4,140572488
2019,4,140572489
2019,4,140572491
2019,4,140572492
2019,4,140572494
2019,4,140572499
2019,4,140572500
2019,4,140572503
2019,4,140572504
2019,4,140572506
2019,4,140572508
2019,4,140572509
2019,4,140572510
2019,4,140572512
2019,4,140572511
2019,4,140572513
2019,4,140572514
2019,4,140572515
2019,4,140572516
2019,4,140572517
2019,4,140572518
2019,4,140572521
2019,4,140572520
2019,4,140572522
2019,4,140572523
2019,4,140572524
2019,4,140572525
2019,4,140572526
2019,4,140572527
2019,4,140572528
2019,4,140572529
2019,4,140572530
2019,4,140572531
2019,4,140572532
2019,4,140572533
2019,4,140572534
2019,3,140572537
2019,4,140572538
2019,4,140572540
2019,3,140572541
2019,4,140572543
2019,4,140572544
2019,1,140572546
2019,4,140572547
2019,4,140572549
2019,4,140572551
2019,4,140572555
2019,4,140572554
2019,4,140572556
2019,4,140572557
2019,4,140572558
2019,4,140572561
2019,4,140572563
2019,4,140572565
2019,4,140572566
2019,4,140572567
2019,2,140572568
2019,4,140572569
2019,4,140572570
2019,4,140572571
2019,4,140572572
2019,4,140572574
2019,4,140572576
2019,4,140572577
2019,4,140572578
2019,4,140572579
2019,4,140572580
2019,4,140572581
2019,4,140572584
2019,4,140572585
2019,4,140572587
2019,4,140572589
2019,4,140572588
2019,4,140572590
2019,4,140572591
2019,4,140572592
2019,4,140572593
2019,4,140572595
2019,1,140572597
2019,4,140572598
2019,4,140572599
2019,4,140572601
2019,4,140572600
2019,4,140572602
2019,3,140572603
2019,1,140572604
2019,4,140572606
2019,1,140572605
2019,1,140572607
2019,1,140572608
2019,4,140572609
2019,4,140572611
2019,4,140572610
2019,4,140572612
2019,4,140572614
2019,4,140572613
2019,4,140572616
2019,4,140572617
2019,4,140572618
2019,4,140572620
2019,4,140572619
2019,4,140572621
2019,4,140572623
2019,4,140572625
2019,4,140572626
2019,4,140572624
2019,4,140572627
2019,4,140572628
2019,4,140572631
2019,4,140572632
2019,4,140572633
2019,4,140572634
2019,4,140572635
2019,4,140572636
2019,4,140572638
2019,4,140572639
2019,4,140572640
2019,4,140572641
2019,1,140572644
2019,4,140572647
2019,4,140572648
2019,4,140572650
2019,3,140572651
2019,1,140572651
2019,3,140572652
2019,1,140572652
2019,4,140572654
2019,4,140572655
2019,4,140572656
2019,4,140572657
2019,1,140572658
2019,4,140572659
2019,4,140572660
2019,4,140572661
2019,4,140572662
2019,1,140572663
2019,4,140572664
2019,4,140572665
2019,4,140572666
2019,4,140572668
2019,1,140572670
2019,1,140572669
2019,4,140572671
2019,1,140572672
2019,4,140572673
2019,4,140572674
2019,4,140572677
2019,4,140572676
2019,4,140572678
2019,4,140572679
2019,4,140572681
2019,4,140572682
2019,4,140572685
2019,4,140572691
2019,4,140572690
2019,4,140572693
2019,1,140572696
2019,4,140572699
2019,4,140572701
2019,4,140572702
2019,4,140572704
2019,4,140572706
2019,4,140572707
2019,4,140572710
2019,4,140572709
2019,4,140572711
2019,4,140572712
2019,4,140572713
2019,4,140572714
2019,4,140572715
2019,4,140572716
2019,4,140572717
2019,4,140572721
2019,4,140572722
2019,4,140572728
2019,1,140572729
2019,4,140572731
2019,4,140572730
2019,4,140572736
2019,4,140572737
2019,4,140572738
2019,4,140572739
2019,4,140572740
2019,4,140572741
2019,4,140572742
2019,4,140572743
2019,4,140572744
2019,4,140572746
2019,4,140572745
2019,4,140572749
2019,4,140572750
2019,4,140572753
2019,4,140572755
2019,4,140572756
2019,4,140572757
2019,4,140572758
2019,4,140572759
2019,4,140572760
2019,4,140572761
2019,4,140572763
2019,4,140572762
2019,4,140572764
2019,4,140572765
2019,4,140572766
2019,4,140572769
2019,4,140572770
2019,4,140572772
2019,4,140572773
2019,4,140572778
2019,4,140572779
2019,4,140572781
2019,4,140572782
2019,4,140572784
2019,4,140572785
2019,4,140572786
2019,4,140572787
2019,4,140572788
2019,4,140572789
2019,4,140572791
2019,4,140572792
2019,4,140572795
2019,4,140572794
2019,4,140572797
2019,4,140572798
2019,4,140572800
2019,4,140572802
2019,4,140572801
2019,4,140572804
2019,4,140572806
2019,4,140572805
2019,4,140572807
2019,4,140572808
2019,4,140572809
2019,4,140572813
2019,4,140572814
2019,4,140572815
2019,4,140572816
2019,4,140572817
2019,4,140572818
2019,4,140572820
2019,4,140572819
2019,4,140572821
2019,4,140572823
2019,4,140572824
2019,4,140572826
2019,4,140572828
2019,4,140572830
2019,3,140572831
2019,4,140572832
2019,4,140572834
2019,4,140572835
2019,4,140572839
2019,4,140572840
2019,4,140572844
2019,4,140572845
2019,4,140572846
2019,4,140572849
2019,4,140572851
2019,4,140572855
2019,4,140572857
2019,4,140572859
2019,4,140572860
2019,4,140572861
2019,4,140572862
2019,4,140572863
2019,4,140572864
2019,4,140572867
2019,4,140572869
2019,4,140572870
2019,4,140572871
2019,4,140572872
2019,4,140572873
2019,4,140572874
2019,4,140572877
2019,4,140572879
2019,4,140572878
2019,4,140572880
2019,4,140572881
2019,4,140572882
2019,4,140572884
2019,4,140572883
2019,4,140572885
2019,4,140572887
2019,4,140572888
2019,4,140572890
2019,4,140572891
2019,4,140572892
2019,4,140572895
2019,4,140572894
2019,4,140572897
2019,4,140572899
2019,4,140572901
2019,4,140572903
2019,4,140572904
2019,4,140572907
2019,4,140572908
2019,4,140572909
2019,4,140572910
2019,4,140572912
2019,4,140572911
2019,4,140572913
2019,4,140572914
2019,4,140572915
2019,4,140572916
2019,4,140572917
2019,4,140572918
2019,4,140572920
2019,4,140572922
2019,4,140572923
2019,4,140572926
2019,4,140572925
2019,4,140572928
2019,1,140572929
2019,4,140572930
2019,4,140572931
2019,4,140572932
2019,4,140572934
2019,4,140572935
2019,4,140572936
2019,4,140572937
2019,1,140572939
2019,4,140572940
2019,4,140572941
2019,4,140572942
2019,4,140572943
2019,4,140572944
2019,2,140572945
2019,1,140572946
2019,4,138500340
2019,4,138494670
2019,4,138494671
2019,4,138485512
2019,4,138500369
2019,4,138500368
2019,4,138500375
2019,4,138500376
2019,4,138494703
2019,4,138494705
2019,4,138494711
2019,4,138500384
2019,4,138500387
2019,4,138485543
2019,4,138500389
2019,4,138500392
2019,4,138500397
2019,4,138500401
2019,4,138500400
2019,4,138500402
2019,4,138500405
2019,4,138500404
2019,4,138500407
2019,4,138500410
2019,4,138485565
2019,4,138485570
2019,4,138485569
2019,4,138485568
2019,4,138500412
2019,4,138485577
2019,4,138494736
2019,4,138500417
2019,3,140568496
2019,1,140568496
2019,3,140568495
2019,1,140568495
2019,4,140561151
2019,4,140568516
2019,4,140561155
2019,4,140565522
2019,4,140565525
2019,1,140561169
2019,4,140565532
2019,4,140565544
2019,4,140565545
2019,4,140568543
2019,4,140568542
2019,4,140571178
2019,4,140571189
2019,4,140571188
2019,4,140571194
2019,4,140571201
2019,4,140571200
2019,4,140571198
2019,4,140571199
2019,4,140571212
2019,4,140571213
2019,2,140571218
2019,2,140571219
2019,4,140571220
2019,4,140571227
2019,4,140571226
2019,4,140571230
2019,4,140571231
2019,4,140571233
2019,4,140571234
2019,4,140571236
2019,4,140568636
2019,4,140571244
2019,4,140568640
2019,4,140568641
2019,1,140571249
2019,4,140568648
2019,4,140571252
2019,4,140571251
2019,4,140571255
2019,1,140571257
2019,4,140568654
2019,4,140568662
2019,4,140571262
2019,4,140571264
2019,4,140571266
2019,4,140571268
2019,4,140571270
2019,4,140571271
2019,4,140568682
2019,4,140571275
2019,4,140568687
2019,4,140571276
2019,4,140571281
2019,4,140571282
2019,4,140568699
2019,1,140571288
2019,4,140571289
2019,1,140571293
2019,4,140571297
2019,4,140571299
2019,4,140571304
2019,4,140571305
2019,4,140571306
2019,4,140568716
2019,4,140568715
2019,4,140568714
2019,4,140571310
2019,4,140571309
2019,4,140568730
2019,4,140568728
2019,4,140571314
2019,4,140571319
2019,4,140571318
2019,4,140571322
2019,4,140571323
2019,4,140571325
2019,4,140571326
2019,4,140571330
2019,4,140571332
2019,4,140568755
2019,4,140571337
2019,4,140571336
2019,4,140571338
2019,4,140571340
2019,4,140571339
2019,4,140571341
2019,4,140568771
2019,4,140568776
2019,4,140571344
2019,4,140571348
2019,4,140571347
2019,4,140568798
2019,4,140568799
2019,4,140571357
2019,3,140571360
2019,3,140571361
2019,4,140571363
2019,4,140571364
2019,4,140568826
2019,2,140568834
2019,2,140568835
2019,4,140571368
2019,4,140571369
2019,4,140571371
2019,4,140571372
2019,4,140568859
2019,4,140568867
2019,4,140568868
2019,4,140568871
2019,4,140571388
2019,4,140571389
2019,4,140571390
2019,4,140571391
2019,4,140571394
2019,1,140571395
2019,1,140571396
2019,4,140571397
2019,1,140571398
2019,4,140571399
2019,4,140571400
2019,4,140568955
2019,4,140568965
2019,4,140571404
2019,4,140571406
2019,1,140571407
2019,4,140568983
2019,4,140571408
2019,4,140571413
2019,4,140571423
2019,4,140569015
2019,1,140571427
2019,4,140571429
2019,4,140571431
2019,4,140571433
2019,4,140571435
2019,4,140571436
2019,4,140571440
2019,4,140571444
2019,4,140569049
2019,4,140571447
2019,4,140571450
2019,4,140571451
2019,4,140571452
2019,4,140569060
2019,1,140571457
2019,1,140571456
2019,4,140569064
2019,4,140569065
2019,4,140571458
2019,1,140571460
2019,1,140571461
2019,4,140571462
2019,4,140571467
2019,4,140571466
2019,4,140571469
2019,4,140571474
2019,4,140571475
2019,4,140571478
2019,4,140571483
2019,4,140571484
2019,4,140571485
2019,4,140571487
2019,4,140571489
2019,4,140571494
2019,4,140571495
2019,4,140571499
2019,4,140571500
2019,4,140571501
2019,4,140571503
2019,4,140571502
2019,4,140571505
2019,4,140571507
2019,4,140571511
2019,4,140571512
2019,4,140571513
2019,4,140571514
2019,4,140571515
2019,4,140571519
2019,4,140571526
2019,4,140571529
2019,4,140571531
2019,4,140571534
2019,4,140571536
2019,4,140571539
2019,4,140571538
2019,4,140571541
2019,4,140571540
2019,4,140571542
2019,4,140571543
2019,4,140571544
2019,1,140571545
2019,4,140571547
2019,4,140571554
2019,4,140571555
2019,4,140571558
2019,4,140571561
2019,4,140571560
2019,4,140571564
2019,4,140571566
2019,1,140571568
2019,1,140571567
2019,4,140571570
