ARRESTEE_ID,INCIDENT_ID,ARRESTEE_SEQ_NUM,SEASON,ARREST_TYPE_ID,MULTIPLE_INDICATOR,AGE_ID,AGE_NUM,SEX_CODE,RACE_ID,ETHNICITY_ID,RESIDENT_CODE,UNDER_18_DISPOSITION_CODE,CLEARANCE_IND,AGE_RANGE_LOW_NUM,AGE_RANGE_HIGH_NUM,ARREST_TYPE_CODE,ARREST_TYPE_NAME,OFFENSE_CODE,OFFENSE_NAME,CRIME_AGAINST,CT_FLAG,HC_FLAG,HC_CODE,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,OFFENSE_ID,ATTEMPT_COMPLETE_FLAG,LOCATION_ID,NUM_PREMISES_ENTERED,METHOD_ENTRY_CODE,LOCATION_NAME
34056030,113384354,1,spring,1,N,5,38,M,1,2,R,,,38,0,O,On View,240,Motor Vehicle Theft,Property,Y,Y,7.0,Motor Vehicle Theft,A,138486077,C,20,,,Residence/Home
37102648,121194021,1,winter,1,N,5,29,M,1,1,R,,,29,0,O,On View,240,Motor Vehicle Theft,Property,Y,Y,7.0,Motor Vehicle Theft,A,146756409,C,20,,,Residence/Home
34815298,115738985,1,summer,3,N,5,24,M,2,3,R,,,24,0,T,Taken INTO Custody,240,Motor Vehicle Theft,Property,Y,Y,7.0,Motor Vehicle Theft,A,140565479,C,20,,,Residence/Home
35638439,117069779,1,summer,3,N,5,14,M,1,2,R,R,,14,0,T,Taken INTO Custody,240,Motor Vehicle Theft,Property,Y,Y,7.0,Motor Vehicle Theft,A,142129983,C,20,,,Residence/Home
35638439,117069779,1,summer,3,N,5,14,M,1,2,R,R,,14,0,T,Taken INTO Custody,240,Motor Vehicle Theft,Property,Y,Y,7.0,Motor Vehicle Theft,A,142129982,C,20,,,Residence/Home
36553104,119780077,1,autumn,3,N,5,40,F,1,2,R,,,40,0,T,Taken INTO Custody,240,Motor Vehicle Theft,Property,Y,Y,7.0,Motor Vehicle Theft,A,145122360,C,20,,,Residence/Home
36564595,119775351,1,autumn,1,N,5,51,M,0,3,N,,,51,0,O,On View,11A,Rape,Person,N,Y,2.0,Sex Offenses,A,145117527,C,20,,,Residence/Home
35958066,118007552,1,summer,3,N,5,49,M,1,1,R,,,49,0,T,Taken INTO Custody,11A,Rape,Person,N,Y,2.0,Sex Offenses,A,143125922,C,20,,,Residence/Home
35963604,118011554,1,summer,3,N,5,63,M,2,2,R,,,63,0,T,Taken INTO Custody,11A,Rape,Person,N,Y,2.0,Sex Offenses,A,143135636,C,20,,,Residence/Home
36255130,118892083,1,spring,3,N,5,31,M,2,2,R,,,31,0,T,Taken INTO Custody,11A,Rape,Person,N,Y,2.0,Sex Offenses,A,144127741,C,20,,,Residence/Home
37609536,122506277,1,winter,3,N,5,32,M,2,2,U,,,32,0,T,Taken INTO Custody,11A,Rape,Person,N,Y,2.0,Sex Offenses,A,148246408,C,20,,N,Residence/Home
37609536,122506277,1,winter,3,N,5,32,M,2,2,U,,,32,0,T,Taken INTO Custody,11A,Rape,Person,N,Y,2.0,Sex Offenses,A,148246407,C,20,,,Residence/Home
37604613,122516143,1,winter,3,N,5,53,M,1,2,R,,,53,0,T,Taken INTO Custody,11A,Rape,Person,N,Y,2.0,Sex Offenses,A,148246419,C,20,,,Residence/Home
35966729,118021315,1,summer,1,N,5,16,M,1,2,R,R,,16,0,O,On View,370,Pornography/Obscene Material,Society,N,Y,,Pornography/Obscene Material,A,143136637,C,20,,,Residence/Home
37604554,122506221,1,winter,3,N,5,30,F,2,2,N,,,30,0,T,Taken INTO Custody,370,Pornography/Obscene Material,Society,N,Y,,Pornography/Obscene Material,A,148251182,C,20,,,Residence/Home
34052556,113389250,1,spring,3,N,5,40,M,1,2,R,,,40,0,T,Taken INTO Custody,370,Pornography/Obscene Material,Society,N,Y,,Pornography/Obscene Material,A,138494794,C,20,,,Residence/Home
37093392,121196531,2,winter,1,N,5,22,M,1,1,R,,,22,0,O,On View,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,146747425,C,20,,,Residence/Home
37093391,121196531,1,winter,1,N,5,21,M,1,1,R,,,21,0,O,On View,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,146747425,C,20,,,Residence/Home
37098250,121196531,3,summer,3,N,5,20,M,1,1,R,,,20,0,T,Taken INTO Custody,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,146747425,C,20,,,Residence/Home
36255151,118888192,1,spring,3,N,5,23,M,2,2,R,,,23,0,T,Taken INTO Custody,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,144120674,C,20,,,Residence/Home
36255151,118888192,1,spring,3,N,5,23,M,2,2,R,,,23,0,T,Taken INTO Custody,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,144125103,C,20,,,Residence/Home
35638223,117069367,1,spring,3,N,5,56,M,2,2,R,,,56,0,T,Taken INTO Custody,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,142129458,C,20,,,Residence/Home
37098197,121196479,1,winter,3,N,5,37,M,1,1,R,,,37,0,T,Taken INTO Custody,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,146744697,C,20,,,Residence/Home
37098197,121196479,1,winter,3,N,5,37,M,1,1,R,,,37,0,T,Taken INTO Custody,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,146744698,C,20,,,Residence/Home
37098241,121201574,1,autumn,3,N,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,146744770,C,20,,,Residence/Home
37098241,121201574,1,autumn,3,N,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,146744768,C,20,,,Residence/Home
37098241,121201574,1,autumn,3,N,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,146744767,C,20,,,Residence/Home
37098241,121201574,1,autumn,3,N,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,09A,Murder and Nonnegligent Manslaughter,Person,N,Y,1.0,Homicide Offenses,A,146744769,C,20,,F,Residence/Home
34811221,115748452,1,summer,3,N,5,31,M,2,2,R,,,31,0,T,Taken INTO Custody,11B,Sodomy,Person,N,Y,2.0,Sex Offenses,A,140572308,C,20,,,Residence/Home
37098240,121201572,1,autumn,3,N,5,51,M,1,2,R,,,51,0,T,Taken INTO Custody,11B,Sodomy,Person,N,Y,2.0,Sex Offenses,A,146744765,C,20,,,Residence/Home
37098240,121201572,1,autumn,3,N,5,51,M,1,2,R,,,51,0,T,Taken INTO Custody,11B,Sodomy,Person,N,Y,2.0,Sex Offenses,A,146744764,C,20,,,Residence/Home
35638530,117070149,2,summer,2,N,5,18,M,2,2,R,,,18,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,142130421,C,18,,,Parking/Drop Lot/Garage
35638529,117070149,1,summer,2,N,5,18,M,2,2,R,,,18,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,142130421,C,18,,,Parking/Drop Lot/Garage
31971313,107372530,1,winter,2,N,5,27,F,1,2,N,,,27,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,131748403,C,18,,,Parking/Drop Lot/Garage
31971349,107368309,1,winter,2,N,5,26,M,1,1,R,,,26,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,131752386,C,18,,,Parking/Drop Lot/Garage
33189104,111314276,2,winter,2,N,5,52,M,1,2,R,,,52,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136130262,C,18,,,Parking/Drop Lot/Garage
33184284,111314276,1,winter,1,N,5,24,M,1,2,R,,,24,0,O,On View,120,Robbery,Property,Y,Y,3.0,Robbery,A,136130262,C,18,,,Parking/Drop Lot/Garage
37102528,121201523,1,spring,2,N,5,19,F,1,2,R,,,19,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146744690,C,18,,,Parking/Drop Lot/Garage
37098195,121201523,2,winter,3,N,5,25,M,1,2,N,,,25,0,T,Taken INTO Custody,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146744690,C,18,,,Parking/Drop Lot/Garage
35966890,118021885,1,autumn,2,N,5,21,M,2,2,R,,,21,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,143137344,C,18,,,Parking/Drop Lot/Garage
35966928,118022000,1,autumn,2,N,5,38,M,2,2,R,,,38,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,143137482,C,18,,,Parking/Drop Lot/Garage
33189161,111317773,1,winter,2,N,5,40,F,2,2,R,,,40,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136131844,C,18,,,Parking/Drop Lot/Garage
34056295,113385321,1,spring,2,N,5,24,M,2,2,R,,,24,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138502221,C,18,,,Parking/Drop Lot/Garage
34056308,113385370,1,spring,2,N,5,34,M,2,2,R,,,34,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138502283,C,18,,,Parking/Drop Lot/Garage
34052861,113390254,1,summer,2,N,5,17,M,1,1,R,R,,17,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138496015,C,18,,,Parking/Drop Lot/Garage
33182461,111317969,1,winter,1,N,5,14,M,2,2,R,R,,14,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136132100,C,18,,,Parking/Drop Lot/Garage
33189265,111318048,1,winter,1,N,5,27,M,2,2,R,,,27,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136132176,C,18,,,Parking/Drop Lot/Garage
33189282,111318101,2,spring,1,N,5,15,F,2,2,R,R,,15,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136132248,C,18,,,Parking/Drop Lot/Garage
33182493,111318101,1,spring,1,N,5,20,M,2,2,R,,,20,0,O,On View,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,136132248,C,18,,,Parking/Drop Lot/Garage
31971338,107372593,3,winter,1,N,5,15,M,2,2,R,R,,15,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,131748475,C,18,,,Parking/Drop Lot/Garage
31971336,107372593,1,winter,1,N,5,13,M,2,3,R,H,,13,0,O,On View,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,131748475,C,18,,,Parking/Drop Lot/Garage
31971337,107372593,2,winter,1,N,5,14,M,2,2,R,R,,14,0,O,On View,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,131748475,C,18,,,Parking/Drop Lot/Garage
31971350,107372627,1,winter,1,N,5,26,M,1,2,R,,,26,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,131748511,C,18,,,Parking/Drop Lot/Garage
35638633,117070579,2,summer,1,N,5,24,M,2,2,R,,,24,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,142130940,C,18,,,Parking/Drop Lot/Garage
35638632,117070579,1,summer,1,N,5,42,M,2,2,R,,,42,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,142130940,C,18,,,Parking/Drop Lot/Garage
35638253,117069419,2,winter,1,N,5,21,M,1,1,R,,,21,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,142129526,C,18,,,Parking/Drop Lot/Garage
35638252,117069419,1,winter,1,N,5,28,M,1,1,R,,,28,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,142129526,C,18,,,Parking/Drop Lot/Garage
33189281,111310591,1,spring,1,N,5,26,M,2,2,R,,,26,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136125578,C,18,,,Parking/Drop Lot/Garage
34811057,115747844,1,summer,1,N,5,27,M,2,2,R,,,27,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140571596,C,18,,,Parking/Drop Lot/Garage
34811137,115748143,1,summer,1,N,5,26,M,2,2,R,,,26,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140571949,C,18,,,Parking/Drop Lot/Garage
34811222,115748455,1,summer,1,N,5,36,M,1,2,N,,,36,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140572311,C,18,,,Parking/Drop Lot/Garage
34811222,115748455,1,summer,1,N,5,36,M,1,2,N,,,36,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140572312,C,18,,,Parking/Drop Lot/Garage
34811223,115748455,2,summer,1,N,5,31,F,1,2,N,,,31,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140572311,C,18,,,Parking/Drop Lot/Garage
34811223,115748455,2,summer,1,N,5,31,F,1,2,N,,,31,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140572312,C,18,,,Parking/Drop Lot/Garage
34811259,115748624,1,summer,1,N,5,23,M,2,2,R,,,23,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140572522,C,18,,,Parking/Drop Lot/Garage
34811283,115748737,1,summer,1,N,5,27,M,2,2,R,,,27,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140572651,C,18,,,Parking/Drop Lot/Garage
36255135,118892096,1,autumn,1,N,5,47,M,2,2,R,,,47,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,144125081,C,18,,,Parking/Drop Lot/Garage
36564695,119775629,1,autumn,1,N,5,33,F,1,2,N,,,33,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,145117879,C,18,,,Parking/Drop Lot/Garage
36564695,119775629,1,autumn,1,N,5,33,F,1,2,N,,,33,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,145117878,C,18,,,Parking/Drop Lot/Garage
36255302,118892571,1,autumn,1,N,5,29,F,1,2,U,,,29,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,144125674,C,18,,,Parking/Drop Lot/Garage
36255302,118892571,1,autumn,1,N,5,29,F,1,2,U,,,29,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,144125673,C,18,,,Parking/Drop Lot/Garage
36255322,118892663,1,autumn,1,N,5,31,M,2,2,R,,,31,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,144125791,C,18,,,Parking/Drop Lot/Garage
33189135,111314349,1,winter,1,N,5,19,M,2,2,R,,,19,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136125187,C,18,,,Parking/Drop Lot/Garage
34820503,115745904,1,summer,1,N,5,34,M,1,2,R,,,34,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,140568864,C,18,,,Parking/Drop Lot/Garage
34052693,113389610,1,spring,1,N,5,48,F,1,2,R,,,48,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138495209,C,18,,,Parking/Drop Lot/Garage
35966742,118021366,2,summer,1,N,5,17,M,1,1,R,R,,17,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,143136703,C,18,,,Parking/Drop Lot/Garage
35966741,118021366,1,summer,1,N,5,17,M,2,2,R,R,,17,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,143136703,C,18,,,Parking/Drop Lot/Garage
35966900,118021922,2,autumn,1,N,5,32,F,2,2,R,,,32,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,143137389,C,18,,,Parking/Drop Lot/Garage
35966899,118021922,1,autumn,1,N,5,36,M,2,2,R,,,36,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,143137389,C,18,,,Parking/Drop Lot/Garage
34056232,113385113,1,spring,1,N,5,30,M,2,2,R,,,30,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138501967,C,18,,,Parking/Drop Lot/Garage
34056269,113385230,1,spring,1,N,5,29,F,1,2,R,,,29,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138502108,C,18,,,Parking/Drop Lot/Garage
34056269,113385230,1,spring,1,N,5,29,F,1,2,R,,,29,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138502107,C,18,,,Parking/Drop Lot/Garage
34056270,113385230,2,spring,1,N,5,23,F,1,2,N,,,23,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138502108,C,18,,,Parking/Drop Lot/Garage
34056270,113385230,2,spring,1,N,5,23,F,1,2,N,,,23,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138502107,C,18,,,Parking/Drop Lot/Garage
34056276,113385254,1,spring,1,N,5,52,M,2,2,R,,,52,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138502136,C,18,,,Parking/Drop Lot/Garage
33182507,111318154,1,spring,1,N,5,27,M,2,2,R,,,27,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136132298,C,18,,,Parking/Drop Lot/Garage
34055877,113383906,1,spring,1,N,5,26,M,1,3,R,,,26,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138485513,C,18,,,Parking/Drop Lot/Garage
34056138,113384752,1,spring,1,N,5,23,F,1,2,R,,,23,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138501546,C,18,,,Parking/Drop Lot/Garage
34056138,113384752,1,spring,1,N,5,23,F,1,2,R,,,23,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138501547,C,18,,,Parking/Drop Lot/Garage
34056191,113384959,1,spring,1,N,5,31,F,1,2,R,,,31,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138501794,C,18,,,Parking/Drop Lot/Garage
34056191,113384959,1,spring,1,N,5,31,F,1,2,R,,,31,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138501793,C,18,,,Parking/Drop Lot/Garage
37102575,121193754,1,autumn,1,N,5,30,M,2,2,R,,,30,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146756096,C,18,,,Parking/Drop Lot/Garage
37102600,121193822,1,autumn,1,N,5,25,M,1,3,R,,,25,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146756178,C,18,,,Parking/Drop Lot/Garage
37102600,121193822,1,autumn,1,N,5,25,M,1,3,R,,,25,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146756179,C,18,,,Parking/Drop Lot/Garage
37098245,121201593,1,autumn,1,N,5,46,F,1,2,R,,,46,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146744788,C,18,,,Parking/Drop Lot/Garage
37098212,121196497,1,summer,1,N,5,34,M,1,2,R,,,34,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146747385,C,18,,,Parking/Drop Lot/Garage
37102531,121196497,2,summer,1,N,5,27,M,4,2,R,,,27,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146747385,C,18,,,Parking/Drop Lot/Garage
37098213,121196497,3,summer,1,N,5,21,M,4,2,R,,,21,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146747385,C,18,,,Parking/Drop Lot/Garage
34052854,113390234,1,summer,1,N,5,29,M,2,2,R,,,29,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138495989,C,18,,,Parking/Drop Lot/Garage
35638434,117069755,1,summer,3,N,5,42,M,2,2,R,,,42,0,T,Taken INTO Custody,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,142129953,C,18,,,Parking/Drop Lot/Garage
36553087,119775192,1,autumn,3,N,5,24,M,2,2,R,,,24,0,T,Taken INTO Custody,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,145117310,C,18,,,Parking/Drop Lot/Garage
36553087,119775192,1,autumn,3,N,5,24,M,2,2,R,,,24,0,T,Taken INTO Custody,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,145117312,C,18,,,Parking/Drop Lot/Garage
36553087,119775192,1,autumn,3,N,5,24,M,2,2,R,,,24,0,T,Taken INTO Custody,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,145117311,C,18,,,Parking/Drop Lot/Garage
36553088,119775192,2,autumn,1,N,5,27,M,2,2,R,,,27,0,O,On View,120,Robbery,Property,Y,Y,3.0,Robbery,A,145117310,C,18,,,Parking/Drop Lot/Garage
36553088,119775192,2,autumn,1,N,5,27,M,2,2,R,,,27,0,O,On View,120,Robbery,Property,Y,Y,3.0,Robbery,A,145117312,C,18,,,Parking/Drop Lot/Garage
36553088,119775192,2,autumn,1,N,5,27,M,2,2,R,,,27,0,O,On View,120,Robbery,Property,Y,Y,3.0,Robbery,A,145117311,C,18,,,Parking/Drop Lot/Garage
35638177,117069299,1,spring,3,N,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,142129344,C,18,,,Parking/Drop Lot/Garage
34052600,113389303,1,spring,3,N,5,39,M,2,2,R,,,39,0,T,Taken INTO Custody,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138494858,C,18,,,Parking/Drop Lot/Garage
34811107,115748033,1,summer,1,N,5,31,M,2,2,R,,,31,0,O,On View,23C,Shoplifting,Property,N,N,,Larceny/Theft Offenses,A,140571816,C,18,,,Parking/Drop Lot/Garage
34811107,115748033,1,summer,1,N,5,31,M,2,2,R,,,31,0,O,On View,23C,Shoplifting,Property,N,N,,Larceny/Theft Offenses,A,140571817,C,18,,,Parking/Drop Lot/Garage
34811108,115748033,2,summer,1,N,5,37,M,2,2,R,,,37,0,O,On View,23C,Shoplifting,Property,N,N,,Larceny/Theft Offenses,A,140571816,C,18,,,Parking/Drop Lot/Garage
34811108,115748033,2,summer,1,N,5,37,M,2,2,R,,,37,0,O,On View,23C,Shoplifting,Property,N,N,,Larceny/Theft Offenses,A,140571817,C,18,,,Parking/Drop Lot/Garage
37098289,121201693,2,autumn,2,N,5,37,M,2,2,R,,,37,0,S,Summoned / Cited,90G,Liquor Law Violations,Society,N,N,,Liquor Law Violations,B,146744902,C,18,,,Parking/Drop Lot/Garage
37098289,121201693,2,autumn,2,N,5,37,M,2,2,R,,,37,0,S,Summoned / Cited,90G,Liquor Law Violations,Society,N,N,,Liquor Law Violations,B,146744899,C,18,,,Parking/Drop Lot/Garage
37098289,121201693,2,autumn,2,N,5,37,M,2,2,R,,,37,0,S,Summoned / Cited,90G,Liquor Law Violations,Society,N,N,,Liquor Law Violations,B,146744900,C,18,,,Parking/Drop Lot/Garage
37098289,121201693,2,autumn,2,N,5,37,M,2,2,R,,,37,0,S,Summoned / Cited,90G,Liquor Law Violations,Society,N,N,,Liquor Law Violations,B,146744901,C,18,,,Parking/Drop Lot/Garage
37098288,121201693,1,autumn,3,N,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,146744902,C,18,,,Parking/Drop Lot/Garage
37098288,121201693,1,autumn,3,N,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,146744899,C,18,,,Parking/Drop Lot/Garage
37098288,121201693,1,autumn,3,N,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,146744900,C,18,,,Parking/Drop Lot/Garage
37098288,121201693,1,autumn,3,N,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,146744901,C,18,,,Parking/Drop Lot/Garage
36564713,119775694,1,autumn,2,N,5,44,M,1,1,R,,,44,0,S,Summoned / Cited,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,145117961,C,18,,,Parking/Drop Lot/Garage
33182339,111314279,1,winter,1,N,5,38,F,1,2,R,,,38,0,O,On View,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,136131653,C,18,,,Parking/Drop Lot/Garage
33189107,111314279,2,winter,3,N,5,39,M,1,2,R,,,39,0,T,Taken INTO Custody,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,136131653,C,18,,,Parking/Drop Lot/Garage
36247337,118892055,1,autumn,1,N,5,29,M,2,2,N,,,29,0,O,On View,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,144120620,C,18,,,Parking/Drop Lot/Garage
35638371,117069627,1,summer,3,N,5,65,M,2,2,R,,,65,0,T,Taken INTO Custody,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,142129795,C,18,,,Parking/Drop Lot/Garage
34810965,115747457,1,summer,3,N,5,23,M,2,2,R,,,23,0,T,Taken INTO Custody,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,140561151,C,18,,,Parking/Drop Lot/Garage
34811011,115747638,1,summer,3,N,5,35,F,1,2,N,,,35,0,T,Taken INTO Custody,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,140571360,C,18,,,Parking/Drop Lot/Garage
34811011,115747638,1,summer,3,N,5,35,F,1,2,N,,,35,0,T,Taken INTO Custody,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,140571361,C,18,,,Parking/Drop Lot/Garage
36564534,119775240,1,autumn,3,N,5,27,M,2,2,N,,,27,0,T,Taken INTO Custody,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,145117376,C,18,,,Parking/Drop Lot/Garage
36253764,118892092,1,autumn,3,N,5,20,F,2,2,R,,,20,0,T,Taken INTO Custody,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,144127745,C,18,,,Parking/Drop Lot/Garage
